start_date,value_date,variable_name,location,measurement_unit,value
2010-01-01 01:00:00,2010-01-08 17:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 18:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 19:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 20:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 21:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 22:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 23:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 00:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 01:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 02:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 03:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 04:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 05:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 06:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 07:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 08:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 09:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 10:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 11:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 12:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 13:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 14:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 15:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 16:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 17:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 18:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 19:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-09 20:00:00,q_cms,02450250,CMS,0.008
