"","secs","timest","st_id","st_lon","st_lat","q_cms","q_cfs","dpth_m","POSIXct","wy","dateTime"
"184",662400,"2010-01-08 17:00:00","    18578829",-87.38462,34.28121,0.008,0.291,0,2010-01-08 17:00:00,2010,2010-01-08 17:00:00
"185",666000,"2010-01-08 18:00:00","    18578829",-87.38462,34.28121,0.008,0.29,0,2010-01-08 18:00:00,2010,2010-01-08 18:00:00
"186",669600,"2010-01-08 19:00:00","    18578829",-87.38462,34.28121,0.008,0.289,0,2010-01-08 19:00:00,2010,2010-01-08 19:00:00
"187",673200,"2010-01-08 20:00:00","    18578829",-87.38462,34.28121,0.008,0.288,0,2010-01-08 20:00:00,2010,2010-01-08 20:00:00
"188",676800,"2010-01-08 21:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-08 21:00:00,2010,2010-01-08 21:00:00
"189",680400,"2010-01-08 22:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-08 22:00:00,2010,2010-01-08 22:00:00
"190",684000,"2010-01-08 23:00:00","    18578829",-87.38462,34.28121,0.008,0.286,0,2010-01-08 23:00:00,2010,2010-01-08 23:00:00
"191",687600,"2010-01-09 00:00:00","    18578829",-87.38462,34.28121,0.008,0.285,0,2010-01-09 00:00:00,2010,2010-01-09 00:00:00
"192",691200,"2010-01-09 01:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-09 01:00:00,2010,2010-01-09 01:00:00
"193",694800,"2010-01-09 02:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-09 02:00:00,2010,2010-01-09 02:00:00
"194",698400,"2010-01-09 03:00:00","    18578829",-87.38462,34.28121,0.008,0.283,0,2010-01-09 03:00:00,2010,2010-01-09 03:00:00
"195",702000,"2010-01-09 04:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-09 04:00:00,2010,2010-01-09 04:00:00
"196",705600,"2010-01-09 05:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-09 05:00:00,2010,2010-01-09 05:00:00
"197",709200,"2010-01-09 06:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-09 06:00:00,2010,2010-01-09 06:00:00
"198",712800,"2010-01-09 07:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-09 07:00:00,2010,2010-01-09 07:00:00
"199",716400,"2010-01-09 08:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-09 08:00:00,2010,2010-01-09 08:00:00
"200",720000,"2010-01-09 09:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-09 09:00:00,2010,2010-01-09 09:00:00
"201",723600,"2010-01-09 10:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-09 10:00:00,2010,2010-01-09 10:00:00
"202",727200,"2010-01-09 11:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-09 11:00:00,2010,2010-01-09 11:00:00
"203",730800,"2010-01-09 12:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-09 12:00:00,2010,2010-01-09 12:00:00
"204",734400,"2010-01-09 13:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-09 13:00:00,2010,2010-01-09 13:00:00
"205",738000,"2010-01-09 14:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-09 14:00:00,2010,2010-01-09 14:00:00
"206",741600,"2010-01-09 15:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-09 15:00:00,2010,2010-01-09 15:00:00
"207",745200,"2010-01-09 16:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-09 16:00:00,2010,2010-01-09 16:00:00
"208",748800,"2010-01-09 17:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-09 17:00:00,2010,2010-01-09 17:00:00
"209",752400,"2010-01-09 18:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-09 18:00:00,2010,2010-01-09 18:00:00
"210",756000,"2010-01-09 19:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-09 19:00:00,2010,2010-01-09 19:00:00
"211",759600,"2010-01-09 20:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-09 20:00:00,2010,2010-01-09 20:00:00
"212",763200,"2010-01-09 21:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-09 21:00:00,2010,2010-01-09 21:00:00
"213",766800,"2010-01-09 22:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-09 22:00:00,2010,2010-01-09 22:00:00
"214",770400,"2010-01-09 23:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-09 23:00:00,2010,2010-01-09 23:00:00
"215",774000,"2010-01-10 00:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 00:00:00,2010,2010-01-10 00:00:00
"216",777600,"2010-01-10 01:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 01:00:00,2010,2010-01-10 01:00:00
"217",781200,"2010-01-10 02:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 02:00:00,2010,2010-01-10 02:00:00
"218",784800,"2010-01-10 03:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 03:00:00,2010,2010-01-10 03:00:00
"219",788400,"2010-01-10 04:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 04:00:00,2010,2010-01-10 04:00:00
"220",792000,"2010-01-10 05:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 05:00:00,2010,2010-01-10 05:00:00
"221",795600,"2010-01-10 06:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 06:00:00,2010,2010-01-10 06:00:00
"222",799200,"2010-01-10 07:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 07:00:00,2010,2010-01-10 07:00:00
"223",802800,"2010-01-10 08:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 08:00:00,2010,2010-01-10 08:00:00
"224",806400,"2010-01-10 09:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 09:00:00,2010,2010-01-10 09:00:00
"225",810000,"2010-01-10 10:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 10:00:00,2010,2010-01-10 10:00:00
"226",813600,"2010-01-10 11:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 11:00:00,2010,2010-01-10 11:00:00
"227",817200,"2010-01-10 12:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 12:00:00,2010,2010-01-10 12:00:00
"228",820800,"2010-01-10 13:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 13:00:00,2010,2010-01-10 13:00:00
"229",824400,"2010-01-10 14:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 14:00:00,2010,2010-01-10 14:00:00
"230",828000,"2010-01-10 15:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 15:00:00,2010,2010-01-10 15:00:00
"231",831600,"2010-01-10 16:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 16:00:00,2010,2010-01-10 16:00:00
"232",835200,"2010-01-10 17:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 17:00:00,2010,2010-01-10 17:00:00
"233",838800,"2010-01-10 18:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 18:00:00,2010,2010-01-10 18:00:00
"234",842400,"2010-01-10 19:00:00","    18578829",-87.38462,34.28121,0.008,0.274,0,2010-01-10 19:00:00,2010,2010-01-10 19:00:00
"235",846000,"2010-01-10 20:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 20:00:00,2010,2010-01-10 20:00:00
"236",849600,"2010-01-10 21:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 21:00:00,2010,2010-01-10 21:00:00
"237",853200,"2010-01-10 22:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 22:00:00,2010,2010-01-10 22:00:00
"238",856800,"2010-01-10 23:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-10 23:00:00,2010,2010-01-10 23:00:00
"239",860400,"2010-01-11 00:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-11 00:00:00,2010,2010-01-11 00:00:00
"240",864000,"2010-01-11 01:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-11 01:00:00,2010,2010-01-11 01:00:00
"241",867600,"2010-01-11 02:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-11 02:00:00,2010,2010-01-11 02:00:00
"242",871200,"2010-01-11 03:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-11 03:00:00,2010,2010-01-11 03:00:00
"243",874800,"2010-01-11 04:00:00","    18578829",-87.38462,34.28121,0.008,0.275,0,2010-01-11 04:00:00,2010,2010-01-11 04:00:00
"244",878400,"2010-01-11 05:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 05:00:00,2010,2010-01-11 05:00:00
"245",882000,"2010-01-11 06:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 06:00:00,2010,2010-01-11 06:00:00
"246",885600,"2010-01-11 07:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 07:00:00,2010,2010-01-11 07:00:00
"247",889200,"2010-01-11 08:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 08:00:00,2010,2010-01-11 08:00:00
"248",892800,"2010-01-11 09:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 09:00:00,2010,2010-01-11 09:00:00
"249",896400,"2010-01-11 10:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 10:00:00,2010,2010-01-11 10:00:00
"250",900000,"2010-01-11 11:00:00","    18578829",-87.38462,34.28121,0.008,0.276,0,2010-01-11 11:00:00,2010,2010-01-11 11:00:00
"251",903600,"2010-01-11 12:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-11 12:00:00,2010,2010-01-11 12:00:00
"252",907200,"2010-01-11 13:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-11 13:00:00,2010,2010-01-11 13:00:00
"253",910800,"2010-01-11 14:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-11 14:00:00,2010,2010-01-11 14:00:00
"254",914400,"2010-01-11 15:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-11 15:00:00,2010,2010-01-11 15:00:00
"255",918000,"2010-01-11 16:00:00","    18578829",-87.38462,34.28121,0.008,0.277,0,2010-01-11 16:00:00,2010,2010-01-11 16:00:00
"256",921600,"2010-01-11 17:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-11 17:00:00,2010,2010-01-11 17:00:00
"257",925200,"2010-01-11 18:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-11 18:00:00,2010,2010-01-11 18:00:00
"258",928800,"2010-01-11 19:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-11 19:00:00,2010,2010-01-11 19:00:00
"259",932400,"2010-01-11 20:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-11 20:00:00,2010,2010-01-11 20:00:00
"260",936000,"2010-01-11 21:00:00","    18578829",-87.38462,34.28121,0.008,0.278,0,2010-01-11 21:00:00,2010,2010-01-11 21:00:00
"261",939600,"2010-01-11 22:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-11 22:00:00,2010,2010-01-11 22:00:00
"262",943200,"2010-01-11 23:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-11 23:00:00,2010,2010-01-11 23:00:00
"263",946800,"2010-01-12 00:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-12 00:00:00,2010,2010-01-12 00:00:00
"264",950400,"2010-01-12 01:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-12 01:00:00,2010,2010-01-12 01:00:00
"265",954000,"2010-01-12 02:00:00","    18578829",-87.38462,34.28121,0.008,0.279,0,2010-01-12 02:00:00,2010,2010-01-12 02:00:00
"266",957600,"2010-01-12 03:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-12 03:00:00,2010,2010-01-12 03:00:00
"267",961200,"2010-01-12 04:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-12 04:00:00,2010,2010-01-12 04:00:00
"268",964800,"2010-01-12 05:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-12 05:00:00,2010,2010-01-12 05:00:00
"269",968400,"2010-01-12 06:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-12 06:00:00,2010,2010-01-12 06:00:00
"270",972000,"2010-01-12 07:00:00","    18578829",-87.38462,34.28121,0.008,0.28,0,2010-01-12 07:00:00,2010,2010-01-12 07:00:00
"271",975600,"2010-01-12 08:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-12 08:00:00,2010,2010-01-12 08:00:00
"272",979200,"2010-01-12 09:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-12 09:00:00,2010,2010-01-12 09:00:00
"273",982800,"2010-01-12 10:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-12 10:00:00,2010,2010-01-12 10:00:00
"274",986400,"2010-01-12 11:00:00","    18578829",-87.38462,34.28121,0.008,0.281,0,2010-01-12 11:00:00,2010,2010-01-12 11:00:00
"275",990000,"2010-01-12 12:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-12 12:00:00,2010,2010-01-12 12:00:00
"276",993600,"2010-01-12 13:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-12 13:00:00,2010,2010-01-12 13:00:00
"277",997200,"2010-01-12 14:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-12 14:00:00,2010,2010-01-12 14:00:00
"278",1000800,"2010-01-12 15:00:00","    18578829",-87.38462,34.28121,0.008,0.282,0,2010-01-12 15:00:00,2010,2010-01-12 15:00:00
"279",1004400,"2010-01-12 16:00:00","    18578829",-87.38462,34.28121,0.008,0.283,0,2010-01-12 16:00:00,2010,2010-01-12 16:00:00
"280",1008000,"2010-01-12 17:00:00","    18578829",-87.38462,34.28121,0.008,0.283,0,2010-01-12 17:00:00,2010,2010-01-12 17:00:00
"281",1011600,"2010-01-12 18:00:00","    18578829",-87.38462,34.28121,0.008,0.283,0,2010-01-12 18:00:00,2010,2010-01-12 18:00:00
"282",1015200,"2010-01-12 19:00:00","    18578829",-87.38462,34.28121,0.008,0.283,0,2010-01-12 19:00:00,2010,2010-01-12 19:00:00
"283",1018800,"2010-01-12 20:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-12 20:00:00,2010,2010-01-12 20:00:00
"284",1022400,"2010-01-12 21:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-12 21:00:00,2010,2010-01-12 21:00:00
"285",1026000,"2010-01-12 22:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-12 22:00:00,2010,2010-01-12 22:00:00
"286",1029600,"2010-01-12 23:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-12 23:00:00,2010,2010-01-12 23:00:00
"287",1033200,"2010-01-13 00:00:00","    18578829",-87.38462,34.28121,0.008,0.284,0,2010-01-13 00:00:00,2010,2010-01-13 00:00:00
"288",1036800,"2010-01-13 01:00:00","    18578829",-87.38462,34.28121,0.008,0.285,0,2010-01-13 01:00:00,2010,2010-01-13 01:00:00
"289",1040400,"2010-01-13 02:00:00","    18578829",-87.38462,34.28121,0.008,0.285,0,2010-01-13 02:00:00,2010,2010-01-13 02:00:00
"290",1044000,"2010-01-13 03:00:00","    18578829",-87.38462,34.28121,0.008,0.285,0,2010-01-13 03:00:00,2010,2010-01-13 03:00:00
"291",1047600,"2010-01-13 04:00:00","    18578829",-87.38462,34.28121,0.008,0.285,0,2010-01-13 04:00:00,2010,2010-01-13 04:00:00
"292",1051200,"2010-01-13 05:00:00","    18578829",-87.38462,34.28121,0.008,0.286,0,2010-01-13 05:00:00,2010,2010-01-13 05:00:00
"293",1054800,"2010-01-13 06:00:00","    18578829",-87.38462,34.28121,0.008,0.286,0,2010-01-13 06:00:00,2010,2010-01-13 06:00:00
"294",1058400,"2010-01-13 07:00:00","    18578829",-87.38462,34.28121,0.008,0.286,0,2010-01-13 07:00:00,2010,2010-01-13 07:00:00
"295",1062000,"2010-01-13 08:00:00","    18578829",-87.38462,34.28121,0.008,0.286,0,2010-01-13 08:00:00,2010,2010-01-13 08:00:00
"296",1065600,"2010-01-13 09:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-13 09:00:00,2010,2010-01-13 09:00:00
"297",1069200,"2010-01-13 10:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-13 10:00:00,2010,2010-01-13 10:00:00
"298",1072800,"2010-01-13 11:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-13 11:00:00,2010,2010-01-13 11:00:00
"299",1076400,"2010-01-13 12:00:00","    18578829",-87.38462,34.28121,0.008,0.287,0,2010-01-13 12:00:00,2010,2010-01-13 12:00:00
"300",1080000,"2010-01-13 13:00:00","    18578829",-87.38462,34.28121,0.008,0.288,0,2010-01-13 13:00:00,2010,2010-01-13 13:00:00
"301",1083600,"2010-01-13 14:00:00","    18578829",-87.38462,34.28121,0.008,0.288,0,2010-01-13 14:00:00,2010,2010-01-13 14:00:00
"302",1087200,"2010-01-13 15:00:00","    18578829",-87.38462,34.28121,0.008,0.288,0,2010-01-13 15:00:00,2010,2010-01-13 15:00:00
"303",1090800,"2010-01-13 16:00:00","    18578829",-87.38462,34.28121,0.008,0.288,0,2010-01-13 16:00:00,2010,2010-01-13 16:00:00
"304",1094400,"2010-01-13 17:00:00","    18578829",-87.38462,34.28121,0.008,0.289,0,2010-01-13 17:00:00,2010,2010-01-13 17:00:00
"305",1098000,"2010-01-13 18:00:00","    18578829",-87.38462,34.28121,0.008,0.289,0,2010-01-13 18:00:00,2010,2010-01-13 18:00:00
"306",1101600,"2010-01-13 19:00:00","    18578829",-87.38462,34.28121,0.008,0.289,0,2010-01-13 19:00:00,2010,2010-01-13 19:00:00
"307",1105200,"2010-01-13 20:00:00","    18578829",-87.38462,34.28121,0.008,0.289,0,2010-01-13 20:00:00,2010,2010-01-13 20:00:00
"308",1108800,"2010-01-13 21:00:00","    18578829",-87.38462,34.28121,0.008,0.29,0,2010-01-13 21:00:00,2010,2010-01-13 21:00:00
"309",1112400,"2010-01-13 22:00:00","    18578829",-87.38462,34.28121,0.008,0.29,0,2010-01-13 22:00:00,2010,2010-01-13 22:00:00
"310",1116000,"2010-01-13 23:00:00","    18578829",-87.38462,34.28121,0.008,0.29,0,2010-01-13 23:00:00,2010,2010-01-13 23:00:00
"311",1119600,"2010-01-14 00:00:00","    18578829",-87.38462,34.28121,0.008,0.29,0,2010-01-14 00:00:00,2010,2010-01-14 00:00:00
"312",1123200,"2010-01-14 01:00:00","    18578829",-87.38462,34.28121,0.008,0.291,0,2010-01-14 01:00:00,2010,2010-01-14 01:00:00
"313",1126800,"2010-01-14 02:00:00","    18578829",-87.38462,34.28121,0.008,0.291,0,2010-01-14 02:00:00,2010,2010-01-14 02:00:00
"314",1130400,"2010-01-14 03:00:00","    18578829",-87.38462,34.28121,0.008,0.291,0,2010-01-14 03:00:00,2010,2010-01-14 03:00:00
"315",1134000,"2010-01-14 04:00:00","    18578829",-87.38462,34.28121,0.008,0.291,0,2010-01-14 04:00:00,2010,2010-01-14 04:00:00
"316",1137600,"2010-01-14 05:00:00","    18578829",-87.38462,34.28121,0.008,0.292,0,2010-01-14 05:00:00,2010,2010-01-14 05:00:00
"317",1141200,"2010-01-14 06:00:00","    18578829",-87.38462,34.28121,0.008,0.292,0,2010-01-14 06:00:00,2010,2010-01-14 06:00:00
"318",1144800,"2010-01-14 07:00:00","    18578829",-87.38462,34.28121,0.008,0.292,0,2010-01-14 07:00:00,2010,2010-01-14 07:00:00
"319",1148400,"2010-01-14 08:00:00","    18578829",-87.38462,34.28121,0.008,0.292,0,2010-01-14 08:00:00,2010,2010-01-14 08:00:00
"320",1152000,"2010-01-14 09:00:00","    18578829",-87.38462,34.28121,0.008,0.293,0,2010-01-14 09:00:00,2010,2010-01-14 09:00:00
"321",1155600,"2010-01-14 10:00:00","    18578829",-87.38462,34.28121,0.008,0.293,0,2010-01-14 10:00:00,2010,2010-01-14 10:00:00
"322",1159200,"2010-01-14 11:00:00","    18578829",-87.38462,34.28121,0.008,0.293,0,2010-01-14 11:00:00,2010,2010-01-14 11:00:00
"323",1162800,"2010-01-14 12:00:00","    18578829",-87.38462,34.28121,0.008,0.293,0,2010-01-14 12:00:00,2010,2010-01-14 12:00:00
"324",1166400,"2010-01-14 13:00:00","    18578829",-87.38462,34.28121,0.008,0.293,0,2010-01-14 13:00:00,2010,2010-01-14 13:00:00
"325",1170000,"2010-01-14 14:00:00","    18578829",-87.38462,34.28121,0.008,0.294,0,2010-01-14 14:00:00,2010,2010-01-14 14:00:00
"326",1173600,"2010-01-14 15:00:00","    18578829",-87.38462,34.28121,0.008,0.294,0,2010-01-14 15:00:00,2010,2010-01-14 15:00:00
"327",1177200,"2010-01-14 16:00:00","    18578829",-87.38462,34.28121,0.008,0.294,0,2010-01-14 16:00:00,2010,2010-01-14 16:00:00
"328",1180800,"2010-01-14 17:00:00","    18578829",-87.38462,34.28121,0.008,0.294,0,2010-01-14 17:00:00,2010,2010-01-14 17:00:00
"329",1184400,"2010-01-14 18:00:00","    18578829",-87.38462,34.28121,0.008,0.295,0,2010-01-14 18:00:00,2010,2010-01-14 18:00:00
"330",1188000,"2010-01-14 19:00:00","    18578829",-87.38462,34.28121,0.008,0.295,0,2010-01-14 19:00:00,2010,2010-01-14 19:00:00
"331",1191600,"2010-01-14 20:00:00","    18578829",-87.38462,34.28121,0.008,0.295,0,2010-01-14 20:00:00,2010,2010-01-14 20:00:00
"332",1195200,"2010-01-14 21:00:00","    18578829",-87.38462,34.28121,0.008,0.295,0,2010-01-14 21:00:00,2010,2010-01-14 21:00:00
"333",1198800,"2010-01-14 22:00:00","    18578829",-87.38462,34.28121,0.008,0.296,0,2010-01-14 22:00:00,2010,2010-01-14 22:00:00
"334",1202400,"2010-01-14 23:00:00","    18578829",-87.38462,34.28121,0.008,0.296,0,2010-01-14 23:00:00,2010,2010-01-14 23:00:00
"335",1206000,"2010-01-15 00:00:00","    18578829",-87.38462,34.28121,0.008,0.296,0,2010-01-15 00:00:00,2010,2010-01-15 00:00:00
"336",1209600,"2010-01-15 01:00:00","    18578829",-87.38462,34.28121,0.008,0.296,0,2010-01-15 01:00:00,2010,2010-01-15 01:00:00
"337",1213200,"2010-01-15 02:00:00","    18578829",-87.38462,34.28121,0.008,0.296,0,2010-01-15 02:00:00,2010,2010-01-15 02:00:00
"338",1216800,"2010-01-15 03:00:00","    18578829",-87.38462,34.28121,0.008,0.297,0,2010-01-15 03:00:00,2010,2010-01-15 03:00:00
"339",1220400,"2010-01-15 04:00:00","    18578829",-87.38462,34.28121,0.008,0.297,0,2010-01-15 04:00:00,2010,2010-01-15 04:00:00
"340",1224000,"2010-01-15 05:00:00","    18578829",-87.38462,34.28121,0.008,0.297,0,2010-01-15 05:00:00,2010,2010-01-15 05:00:00
"341",1227600,"2010-01-15 06:00:00","    18578829",-87.38462,34.28121,0.008,0.297,0,2010-01-15 06:00:00,2010,2010-01-15 06:00:00
"342",1231200,"2010-01-15 07:00:00","    18578829",-87.38462,34.28121,0.008,0.298,0,2010-01-15 07:00:00,2010,2010-01-15 07:00:00
"343",1234800,"2010-01-15 08:00:00","    18578829",-87.38462,34.28121,0.008,0.298,0,2010-01-15 08:00:00,2010,2010-01-15 08:00:00
"344",1238400,"2010-01-15 09:00:00","    18578829",-87.38462,34.28121,0.008,0.298,0,2010-01-15 09:00:00,2010,2010-01-15 09:00:00
"345",1242000,"2010-01-15 10:00:00","    18578829",-87.38462,34.28121,0.008,0.298,0,2010-01-15 10:00:00,2010,2010-01-15 10:00:00
"346",1245600,"2010-01-15 11:00:00","    18578829",-87.38462,34.28121,0.008,0.299,0,2010-01-15 11:00:00,2010,2010-01-15 11:00:00
"347",1249200,"2010-01-15 12:00:00","    18578829",-87.38462,34.28121,0.008,0.299,0,2010-01-15 12:00:00,2010,2010-01-15 12:00:00
"348",1252800,"2010-01-15 13:00:00","    18578829",-87.38462,34.28121,0.008,0.299,0,2010-01-15 13:00:00,2010,2010-01-15 13:00:00
"349",1256400,"2010-01-15 14:00:00","    18578829",-87.38462,34.28121,0.008,0.299,0,2010-01-15 14:00:00,2010,2010-01-15 14:00:00
"350",1260000,"2010-01-15 15:00:00","    18578829",-87.38462,34.28121,0.008,0.299,0,2010-01-15 15:00:00,2010,2010-01-15 15:00:00
"351",1263600,"2010-01-15 16:00:00","    18578829",-87.38462,34.28121,0.008,0.3,0,2010-01-15 16:00:00,2010,2010-01-15 16:00:00
