,qs0,lnTe,m,Sr0,Srmax,td,vch,vr,k0,CD,NSE
1602,2.43E-05,-1.528268297,0.646388178,1.963477423,0.019364728,0.00033389,1075.474444,1008.182768,0.149152024,0.877047125,0.128346847
1603,1.32E-05,-0.326397737,0.454339562,3.204454874,0.013106027,0.069003459,1935.057552,722.831919,0.10054266,0.858995012,-0.010104236
1604,3.00E-05,-1.307304257,0.389649659,2.962351829,0.024227761,0.441519901,772.5213543,1182.341538,0.141881988,0.547398809,-0.279020694
1605,2.67E-05,-1.460526199,0.369515747,0.687980614,0.015430764,0.214183204,1740.311992,1792.345792,0.101719113,0.685926535,-0.624667867
1606,1.14E-05,-1.642487603,0.497208513,3.316918391,0.014726729,0.451184761,933.413838,989.3821751,0.107663803,0.066478492,0.186616672
1607,2.89E-05,-0.771574003,0.68191185,2.231660345,0.029230045,0.089599367,1268.09563,1852.326251,0.11734684,0.398096883,0.048119321
1608,1.78E-05,-1.012416621,0.303357487,2.845214505,0.029894005,0.384489986,965.7835306,1541.095583,0.062930437,0.922953405,-0.025170747
1609,1.12E-05,-0.339621724,0.63380341,2.479749445,0.022186535,0.067791532,1600.193599,837.8422144,0.11379824,0.455837752,-0.016639392
1610,1.49E-05,-0.737542379,0.45432465,2.577393895,0.014949753,0.28939129,691.4178091,810.5274056,0.064407984,0.626294651,0.019248792
1611,1.81E-05,-0.229165203,0.675658763,3.934396508,0.012863908,0.281178593,1649.768577,1518.264743,0.053686469,0.018880017,0.02745389
1612,1.63E-05,-1.609839789,0.361890175,0.527400355,0.010675939,0.318694283,587.4123096,1561.775847,0.124984653,0.628849558,-0.237672548
1613,1.49E-05,-0.586549881,0.55961712,3.333625129,0.011263413,0.039583763,698.0370427,1315.386505,0.055385495,0.82709474,0.016461341
1614,2.33E-05,-0.338021325,0.441219255,1.908253654,0.011472019,0.078641606,702.6330187,1292.813961,0.135946207,0.624845683,-0.312403527
1615,1.39E-05,-0.569994303,0.610912525,1.788023533,0.0270273,0.219731594,1291.702658,1808.26871,0.127746994,0.44994184,0.039190518
1616,1.53E-05,-1.131142411,0.377020336,0.342194479,0.027735241,0.283207595,913.6615479,736.2847821,0.145545495,0.259282201,0.093638264
1617,1.53E-05,-0.295401101,0.426030378,3.304077033,0.028847832,0.051395389,1842.932478,509.4676645,0.137307961,0.878929704,0.013623239
1618,2.66E-05,-0.741671734,0.432135646,2.643099387,0.026928748,0.498099011,629.5521692,1032.724346,0.122375169,0.20443676,-0.103274715
1619,1.88E-05,-1.506357275,0.420403233,0.717457945,0.011853438,0.137577745,1738.122278,1597.910215,0.079295815,0.568321203,-0.047676557
1620,2.81E-05,-0.311245064,0.564620615,2.920471497,0.019556331,0.377835485,1282.984048,1879.353389,0.08231427,0.349721736,-0.172602815
1621,1.86E-05,-1.019155973,0.644739312,2.391777217,0.02172064,0.477111608,1255.632436,1960.005412,0.108508228,0.687686105,0.142534941
1622,2.87E-05,-0.860339042,0.365316909,1.15343557,0.029056892,0.10615218,1012.068312,1965.905442,0.076784366,0.061859272,-0.227086235
1623,1.70E-05,-1.173476544,0.552993577,1.479899463,0.019714799,0.070492351,900.143614,681.4986279,0.110634525,0.223244063,0.146764471
1624,2.24E-05,-1.83904487,0.629516493,1.842899314,0.016592259,0.370012429,890.3077091,1242.573082,0.121536687,0.141782333,0.05026695
1625,2.06E-05,-1.849594616,0.380831822,2.780619368,0.028339233,0.459508067,507.6553109,613.7936496,0.078912471,0.737640031,-0.103878735
1626,2.50E-05,-1.828979263,0.352898288,0.673842843,0.015655825,0.154942992,971.3720238,1524.543552,0.146127307,0.523648157,-0.80638188
1627,2.71E-05,-1.616729995,0.565930078,3.367894762,0.027734392,0.323957523,1806.823285,1164.708242,0.09496065,0.511421513,0.058898545
1628,1.43E-05,-1.09188204,0.693319096,1.386164797,0.016601894,0.062945359,1476.041494,658.1710796,0.052579264,0.769090148,0.094536783
1629,1.26E-05,-1.47583634,0.6939908,1.118758838,0.025619886,0.144123903,1912.620082,1615.10712,0.080084746,0.380793895,0.154417672
1630,2.86E-05,-1.465309097,0.6187223,1.328169875,0.01028052,0.22860119,1289.285612,1676.208528,0.111687354,0.564310191,-0.182103999
1631,1.24E-05,-0.557940162,0.620519575,1.586841414,0.026150174,0.272758758,1968.795761,900.5914846,0.143862524,0.911473566,0.028786851
1632,2.45E-05,-0.696704093,0.663217763,3.9763357,0.021629953,0.076588408,1063.469108,1381.123619,0.084761498,0.580026709,0.0307699
1633,1.21E-05,-1.656259848,0.59887562,2.577398041,0.013232427,0.483965874,1352.587771,1563.228933,0.067359023,0.593979142,0.206988028
1634,1.89E-05,-0.529386269,0.459189333,2.734527589,0.027290828,0.272638314,1754.47472,753.7635731,0.129134831,0.530510328,-0.009962674
1635,2.55E-05,-1.685267538,0.42662333,1.29642165,0.029903861,0.149344397,1966.771374,1451.240582,0.06240235,0.840463112,-0.105554053
1636,2.39E-05,-0.797888411,0.417457264,1.965630853,0.016993815,0.063582037,1771.654917,1076.465208,0.074482248,0.4937005,-0.170677815
1637,1.83E-05,-1.611135115,0.605044693,1.206837197,0.016948702,0.250608478,1189.542432,991.2850498,0.144397969,0.15978735,0.207058472
1638,2.31E-05,-1.520653237,0.379937014,3.492405811,0.015198457,0.274905443,1255.697242,677.8158082,0.096173876,0.14590221,-0.362651472
1639,2.79E-05,-1.253752455,0.534072952,2.034466405,0.02845339,0.23982322,551.4985999,948.2237686,0.134854453,0.01738593,0.023598861
1640,1.21E-05,-1.625832645,0.605980501,0.071054332,0.02703126,0.088556918,1793.352133,996.5958988,0.057383216,0.999866249,0.196405159
1641,1.81E-05,-1.862308033,0.518751762,0.692896875,0.019404132,0.061645365,631.7168851,1748.127838,0.104493443,0.194751388,0.142960857
1642,2.45E-05,-0.217724836,0.321972195,3.600435736,0.02927836,0.407320372,743.2762822,686.6307945,0.102685811,0.712314731,-0.309058784
1643,2.62E-05,-1.35720422,0.371572147,1.025819618,0.023381748,0.360428779,958.5100304,1832.957516,0.095900173,0.056419003,-0.184625513
1644,1.58E-05,-1.017136872,0.433044157,2.113347489,0.021242817,0.054566327,1245.527417,1961.752932,0.059443007,0.727764052,0.095556149
1645,2.34E-05,-1.997654851,0.544580674,0.134647012,0.023349713,0.472316864,997.3549454,1136.045712,0.066950484,0.887601976,-0.056702441
1646,2.34E-05,-1.562104844,0.304206663,0.118815817,0.021320097,0.406284873,741.3021554,942.6691495,0.082966199,0.902680246,-0.537371315
1647,2.17E-05,-0.317667454,0.344168024,3.091227465,0.021235597,0.052876269,883.5218027,589.6752108,0.0618176,0.431832002,-0.259402306
1648,2.14E-05,-0.930676529,0.62198361,0.268221585,0.014226156,0.408132994,1882.193269,914.4166271,0.109203184,0.945103017,0.059014424
1649,1.59E-05,-0.952281369,0.555064067,1.739072199,0.024333842,0.067027061,1375.711762,1811.692802,0.12227265,0.258047675,0.082863802
1650,1.30E-05,-0.902203921,0.69573387,3.925122457,0.023310316,0.053274197,1722.701335,989.921113,0.071177643,0.324329573,0.034120245
1651,1.02E-05,-1.124700031,0.63576307,0.810904417,0.010670312,0.068666624,1683.830859,875.421375,0.074912526,0.727459446,0.041490819
1652,2.78E-05,-1.353028673,0.419338653,3.92940725,0.027426876,0.234682613,1752.969017,1775.584439,0.094828991,0.101341329,-0.106355943
1653,1.52E-05,-0.739589622,0.384305464,1.801252906,0.019768443,0.108300455,807.0687233,1300.320642,0.149501217,0.516160036,-0.005842002
1654,1.65E-05,-0.992233446,0.621814119,3.410061219,0.027324533,0.26943645,1762.782757,1776.706877,0.104541063,0.040128014,0.092801777
1655,2.40E-05,-1.147054814,0.597278266,1.869513267,0.013576909,0.087431058,764.2054484,1399.798941,0.147576004,0.594196692,0.055092413
1656,2.53E-05,-1.197113,0.605860453,3.796770039,0.017066231,0.25517954,695.2684502,519.5655829,0.090148362,0.307937868,0.064808808
1657,1.07E-05,-0.407343464,0.591761213,3.589747679,0.016628023,0.025838958,1313.739593,1321.61887,0.055465048,0.854886163,-0.007657668
1658,2.49E-05,-0.480576517,0.661644172,2.264478255,0.017059586,0.061028361,1644.997808,1337.320553,0.126949661,0.973235464,-0.05487381
1659,2.67E-05,-0.218006199,0.543487351,2.138018325,0.024414543,0.446399224,1393.140323,1112.301108,0.066006522,0.784968251,-0.121760487
1660,1.79E-05,-0.260536096,0.388516033,3.652226084,0.01143839,0.105930711,861.342351,1821.366156,0.144248616,0.284993229,-0.222265002
1661,1.48E-05,-0.290595113,0.35360664,2.277108734,0.016951814,0.160131156,805.2075681,1093.523077,0.12346223,0.226573723,-0.093644098
1662,1.35E-05,-1.753965293,0.32029704,2.155674703,0.023885783,0.261050428,1779.246355,1432.367066,0.109037809,0.896861737,0.101767466
1663,1.34E-05,-0.97150703,0.692474386,2.662372085,0.012916452,0.268943984,1405.98514,1268.891494,0.116441149,0.346218778,0.060596103
1664,2.89E-05,-0.860437655,0.584396624,3.847156083,0.028206678,0.047106392,1625.14402,1540.505999,0.132394404,0.688351654,0.017453609
1665,1.78E-05,-0.579120047,0.401782288,2.122654843,0.017599734,0.423700798,1830.962111,1381.683952,0.091766401,0.599588465,-0.066496725
1666,2.53E-05,-1.15911729,0.36115693,3.492319317,0.027017836,0.054012961,1618.091875,1555.231993,0.132152037,0.286588091,-0.125032064
1667,2.05E-05,-1.542429079,0.58620062,0.142186045,0.017106267,0.170143852,1340.369581,853.0279354,0.097642103,0.119563829,0.164434664
1668,1.21E-05,-1.012583363,0.630564217,2.482080098,0.013382734,0.087065441,1628.554914,1441.885314,0.099173918,0.657286491,0.053942683
1669,1.89E-05,-1.280093561,0.303077447,1.4046116,0.012774312,0.260630317,905.9831292,1870.046391,0.124861538,0.873414193,-0.391658798
1670,2.96E-05,-0.564674366,0.396256277,0.586855631,0.027363068,0.197006227,1834.956628,808.6923143,0.066242532,0.725155132,-0.271814361
1671,2.52E-05,-1.700882178,0.410202655,0.411174795,0.020106552,0.23627263,1690.75766,541.8192917,0.062809113,0.175627514,-0.35035554
1672,1.88E-05,-0.413974763,0.565567938,1.506426776,0.028283276,0.391849906,898.8175229,1375.360641,0.087308489,0.424075153,0.029325613
1673,1.34E-05,-0.67595759,0.610923494,2.744738511,0.013506198,0.406375338,1641.46056,1627.088506,0.079690025,0.175454941,0.03782513
1674,1.93E-05,-0.211783252,0.659121905,0.377689787,0.022784321,0.155785928,723.5339474,757.189909,0.069467151,0.448436802,0.037584561
1675,1.65E-05,-1.856972264,0.35750262,0.249880274,0.013745884,0.133815619,768.4528717,958.218154,0.119139299,0.697530092,-0.292175972
1676,2.87E-05,-0.729183323,0.592874189,2.899587574,0.019139293,0.389496716,1146.221095,1648.446142,0.104100409,0.608532603,-0.071887283
1677,2.24E-05,-0.322703051,0.684354389,1.728922263,0.027531539,0.01362871,1314.993318,1577.388396,0.091921627,0.771076463,0.022956982
1678,2.97E-05,-0.287526158,0.480491644,1.307113491,0.023663483,0.039395489,1443.079557,671.2087423,0.12678078,0.877117186,-0.263270773
1679,2.74E-05,-1.982540945,0.573107313,1.174346503,0.018663935,0.137156857,931.2385075,1385.274712,0.084238599,0.800345223,-0.344592649
1680,2.00E-05,-1.979250685,0.694799676,1.848306886,0.029138522,0.028768182,1791.217471,1163.849565,0.089520291,0.415732655,0.206063537
1681,2.43E-05,-1.197349538,0.593262814,1.992821545,0.016881191,0.156615395,698.5082391,894.0561049,0.070117212,0.184154897,0.080391014
1682,2.99E-05,-1.199713547,0.679439358,3.749094915,0.010244358,0.023773383,1560.571252,524.310215,0.102873618,0.19048427,-0.130356523
1683,2.73E-05,-1.108493236,0.303730108,2.132424112,0.018726944,0.066622901,1272.02393,952.5613623,0.065020802,0.475948849,-0.568104386
1684,2.56E-05,-0.677767967,0.55294702,3.229297457,0.029915783,0.229818153,1702.898889,1021.356702,0.109663297,0.869108578,0.015173953
1685,1.59E-05,-0.232838034,0.363053637,3.891887187,0.015525041,0.386532257,972.1738698,838.3351356,0.115024333,0.348036245,-0.126937261
1686,1.84E-05,-1.331909355,0.584776106,1.78739044,0.01566091,0.089144423,1985.294258,1902.673328,0.140150765,0.648644761,0.191950454
1687,1.96E-05,-1.025208338,0.617267388,0.288469211,0.011934919,0.116283072,808.5424696,571.4820381,0.093146009,0.004809754,0.081719556
1688,1.19E-05,-1.539411701,0.303443027,2.630576849,0.026196903,0.373515028,776.6602116,608.8859922,0.093637991,0.479244191,0.119868621
1689,1.13E-05,-1.782585188,0.691427948,3.115614488,0.012738844,0.237156747,663.3973911,735.2371007,0.120034582,0.562610172,0.219560339
1690,1.94E-05,-0.772906209,0.542139428,1.237101756,0.010514271,0.082190152,1313.834763,1086.427183,0.062300347,0.920433425,0.002804623
1691,2.09E-05,-0.783283715,0.483565589,3.01182775,0.020696464,0.365259341,878.1569911,1849.206877,0.133736313,0.309381744,0.030460927
1692,1.22E-05,-1.831420458,0.459010727,1.605456841,0.019510809,0.289212411,1026.875366,1521.447216,0.113799907,0.108805041,0.227217821
1693,1.75E-05,-1.665826037,0.485259538,2.976188723,0.013941008,0.474489623,1592.097995,1480.764931,0.060051848,0.256121549,0.132386484
1694,2.78E-05,-0.982104353,0.393406624,3.662579656,0.020356151,0.241089605,1705.682892,857.0951502,0.140598334,0.620829825,-0.252342217
1695,2.18E-05,-1.919656529,0.523634135,0.766395585,0.019966058,0.315783264,1908.809907,1303.095708,0.105900251,0.185497991,-0.087053037
1696,1.11E-05,-0.420713639,0.633613815,3.70377647,0.029444688,0.155095972,571.9209949,1335.337309,0.135438085,0.843527827,-0.012526588
1697,2.04E-05,-0.657782333,0.506994959,1.494944991,0.019483965,0.045959909,1395.183053,1009.034998,0.131187558,0.509998841,-0.00833931
1698,2.40E-05,-1.862434704,0.62814253,1.169534835,0.01523338,0.13612348,895.2995449,977.9693293,0.09409642,0.759351311,-0.170836054
1699,1.19E-05,-0.92019138,0.537122283,3.345111907,0.029713092,0.010691711,1580.398058,1263.29097,0.054881051,0.964547149,0.023701468
1700,1.85E-05,-1.383732698,0.411385334,1.34971997,0.026906314,0.095756074,1290.512032,1035.35215,0.090549503,0.497828328,0.139145866
1701,2.26E-05,-0.969418626,0.616384046,0.627281178,0.016061113,0.489852787,551.1983577,841.0195222,0.112365611,0.102752727,0.079987036
1702,1.99E-05,-1.15912675,0.54852717,0.900247954,0.021078778,0.06349192,1254.69979,621.5745577,0.114496374,0.811395675,0.145338193
1703,2.51E-05,-1.54616973,0.36275814,0.495023212,0.011174186,0.298248364,1398.211252,676.1323892,0.137033047,0.801125318,-0.89015645
1704,1.36E-05,-1.908266633,0.667315966,2.904721657,0.025415156,0.037542174,1831.184518,744.2941121,0.099714632,0.255259612,0.243842333
1705,1.79E-05,-1.191821005,0.379573451,1.823003867,0.017838949,0.284325753,1092.922563,1511.152035,0.147702645,0.047870808,0.009930806
1706,1.13E-05,-0.739080754,0.51498804,0.424433917,0.027653791,0.458475677,1191.387254,598.2812652,0.095566239,0.350773925,0.019987698
1707,2.75E-05,-1.521994617,0.497982199,2.291824842,0.020678196,0.497661574,1497.383232,1759.322991,0.137149909,0.021398318,-0.083560564
1708,2.30E-05,-1.048215918,0.680532964,3.316898793,0.010549014,0.171803529,1455.098703,604.0439222,0.12040665,0.221169585,0.07187884
1709,2.04E-05,-0.593824062,0.445464229,2.823218219,0.029962788,0.399289298,1553.405037,1455.095422,0.051711284,0.88527678,-0.011024972
1710,1.37E-05,-1.195831002,0.5709271,0.212225052,0.019523038,0.346271135,943.5605356,1792.607684,0.131833693,0.080915023,0.136903321
1711,2.15E-05,-0.68351477,0.596272392,1.409280651,0.024168757,0.440771556,995.1572055,1156.229946,0.144996948,0.685628183,0.035764744
1712,1.28E-05,-0.213960404,0.541900097,0.228038573,0.012669485,0.126307125,1956.070231,1500.143542,0.146814911,0.062446317,0.001450317
1713,2.44E-05,-0.338929632,0.675983864,1.663654283,0.026834903,0.160588532,1174.078695,1220.030798,0.061577975,0.400539286,-0.005298714
1714,2.24E-05,-0.359710348,0.638547765,2.752702603,0.014952712,0.347143481,1625.87633,1107.792781,0.133050979,0.496948662,-0.034566236
1715,1.27E-05,-1.934662702,0.616848787,1.802899294,0.017885482,0.118617085,1991.640797,1937.279989,0.139380607,0.117302245,0.244491898
1716,2.26E-05,-1.835969035,0.466161067,0.085489969,0.019892211,0.217909093,1380.863047,1230.307572,0.119687446,0.461708816,-0.170190838
1717,1.10E-05,-1.09258838,0.509749008,0.707816402,0.028928308,0.115279417,845.1049868,949.0757894,0.094122579,0.227087211,0.039006403
1718,2.21E-05,-0.866335983,0.302736577,0.989079398,0.022430421,0.046994388,1384.261411,1654.942079,0.064836145,0.177249204,-0.273272574
1719,1.53E-05,-0.855223541,0.604150163,1.496377367,0.026972142,0.29758993,840.8976357,1206.597832,0.114681081,0.800532039,0.04446419
1720,2.59E-05,-1.748923944,0.407475649,3.876501352,0.029663524,0.43247235,592.2032602,1714.78475,0.106873482,0.460652662,-0.201517878
1721,1.94E-05,-1.164489902,0.479002985,0.868435709,0.025540857,0.074113113,1796.224001,1785.699763,0.096925933,0.500978322,0.133378461
1722,2.89E-05,-1.051493733,0.452768007,2.929769627,0.012939819,0.011150066,602.6075605,1267.604079,0.146692348,0.710655578,-0.359010688
1723,2.19E-05,-1.043158096,0.582028555,0.749522988,0.011426128,0.071263307,1947.731829,1148.5899,0.129686858,0.549715492,0.034971517
1724,2.56E-05,-0.367082735,0.512973361,3.445359396,0.011947403,0.286329052,1208.133649,1336.524384,0.102683311,0.544635436,-0.257700551
1725,1.83E-05,-0.521411362,0.682279895,0.151510046,0.018360124,0.321034195,787.020063,822.7384384,0.070283108,0.340207549,0.041163476
1726,1.51E-05,-1.704437492,0.440154218,3.629256583,0.013157004,0.399719291,1268.264677,825.4601206,0.067628194,0.362266819,0.122501829
1727,2.57E-05,-1.614978828,0.501926921,3.951706191,0.01173156,0.045993488,1447.557394,1210.102459,0.052041765,0.717547473,-0.406991015
1728,1.23E-05,-0.268227382,0.549473645,1.728675958,0.02626835,0.192033814,1748.319255,1856.192665,0.063024642,0.239891996,0.003960272
1729,2.98E-05,-0.214137391,0.523435996,2.522732865,0.02088669,0.420466805,529.1995255,1036.319285,0.087715075,0.488409956,-0.256864499
1730,2.40E-05,-1.105995968,0.422999326,0.35125829,0.018778245,0.078271099,1608.786007,1635.886893,0.135116565,0.044519843,-0.072072429
1731,2.35E-05,-1.674204428,0.436675483,1.594459544,0.011711031,0.452390295,841.3823084,1091.080803,0.080942073,0.579198048,-0.522961423
1732,2.12E-05,-1.344215625,0.639905857,3.71262753,0.027212316,0.250181503,979.937711,1356.309134,0.122216424,0.871739273,0.203344465
1733,2.45E-05,-1.090138189,0.375979775,1.95511224,0.01633884,0.208871754,1424.799289,1045.197852,0.119651563,0.6118434,-0.245185539
1734,1.43E-05,-1.133332309,0.356731508,2.479847133,0.026185944,0.137424513,1340.78755,920.5912675,0.133771421,0.521212883,0.083065661
1735,1.08E-05,-0.820972822,0.655253326,0.232436522,0.013148844,0.424969217,1859.166796,1777.654548,0.078145534,0.469227479,0.022510494
1736,1.45E-05,-0.793815661,0.317999998,2.080551328,0.029752737,0.284964494,766.0270197,970.2796065,0.136292055,0.093989458,-0.010260062
1737,2.66E-05,-0.694943819,0.361031276,3.168407837,0.019236156,0.340398014,969.4380778,826.2088913,0.145636291,0.194187284,-0.361189526
1738,1.84E-05,-1.734352957,0.513003829,3.127471244,0.02652676,0.146079178,906.7517514,1990.542799,0.073757884,0.031582321,0.198820008
1739,1.80E-05,-1.782740452,0.568888361,3.166431982,0.02668181,0.415293672,1100.904968,688.9112432,0.062654886,0.905401375,0.2200501
